Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK_90,xG_90,xAG_90,xG+xAG_90,npxG_90,npxG+xAG_90
1375,Therence Koudou,fr FRA,DF,Reims,fr Ligue 1,18.0,2004.0,9,3,314,3.5,0,0,0,0,0,0,3,0,0.1,0.1,0.3,0.3,8.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09
65,Thiago Alcántara,es ESP,MF,Liverpool,eng Premier League,32.0,1991.0,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2433,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,38.0,1984.0,31,28,2527,28.1,3,1,4,3,0,0,4,0,0.8,0.8,1.0,1.8,2.0,102.0,5.0,0.11,0.04,0.14,0.11,0.14,0.03,0.04,0.06,0.03,0.06
660,Thibault De Smet,be BEL,DF,Reims,fr Ligue 1,25.0,1998.0,27,22,1831,20.3,0,0,0,0,0,0,7,1,0.3,0.3,0.8,1.1,23.0,104.0,66.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05
597,Thibaut Courtois,be BEL,GK,Real Madrid,es La Liga,31.0,1992.0,4,4,332,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
582,Thierry Correia,pt POR,DF,Valencia,es La Liga,24.0,1999.0,31,25,2154,23.9,0,2,2,0,0,0,4,1,0.6,0.6,2.1,2.7,40.0,80.0,56.0,0.0,0.08,0.08,0.0,0.08,0.03,0.09,0.11,0.03,0.11
628,Thijs Dallinga,nl NED,FW,Toulouse,fr Ligue 1,22.0,2000.0,33,28,2510,27.9,14,2,16,13,1,3,6,0,14.1,11.8,1.2,13.0,32.0,38.0,164.0,0.5,0.07,0.57,0.47,0.54,0.51,0.04,0.55,0.42,0.47
1320,Thilo Kehrer,de GER,DF,Monaco,fr Ligue 1,26.0,1996.0,15,15,1323,14.7,1,1,2,1,0,0,4,1,0.7,0.7,1.1,1.8,13.0,90.0,16.0,0.07,0.07,0.14,0.07,0.14,0.05,0.07,0.12,0.05,0.12
447,Thomas Cannon,ie IRL,FW,Everton,eng Premier League,20.0,2002.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,Thomas Delaine,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,31.0,1992.0,27,24,2044,22.7,1,1,2,1,0,0,5,0,1.7,1.7,3.6,5.3,63.0,52.0,151.0,0.04,0.04,0.09,0.04,0.09,0.07,0.16,0.23,0.07,0.23
891,Thomas Foket,be BEL,DF,Reims,fr Ligue 1,28.0,1994.0,27,22,1833,20.4,0,1,1,0,0,0,9,1,0.2,0.2,0.9,1.1,24.0,65.0,84.0,0.0,0.05,0.05,0.0,0.05,0.01,0.04,0.05,0.01,0.05
1124,Thomas Henry,fr FRA,FW,Hellas Verona,it Serie A,28.0,1994.0,18,2,334,3.7,3,0,3,3,0,1,2,2,3.3,2.5,0.0,2.5,2.0,3.0,20.0,0.81,0.0,0.81,0.81,0.81,0.88,0.01,0.89,0.66,0.68
1196,Thomas Isherwood,se SWE,DF,Darmstadt 98,de Bundesliga,25.0,1998.0,12,8,636,7.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,6.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
1296,Thomas Kaminski,be BEL,GK,Luton Town,eng Premier League,30.0,1992.0,38,38,3405,37.8,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,Thomas Keller,de GER,"MF,FW",Heidenheim,de Bundesliga,23.0,1999.0,2,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,Thomas Kristensen,dk DEN,DF,Udinese,it Serie A,21.0,2002.0,26,23,2096,23.3,0,1,1,0,0,0,4,1,1.1,1.1,0.4,1.5,20.0,47.0,3.0,0.0,0.04,0.04,0.0,0.04,0.05,0.02,0.06,0.05,0.06
1462,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,27.0,1995.0,3,3,164,1.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,5.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.1,0.09,0.1
1741,Thomas Meunier,be BEL,DF,Dortmund,de Bundesliga,31.0,1991.0,8,7,586,6.5,0,0,0,0,0,0,0,0,0.5,0.5,0.6,1.2,21.0,33.0,25.0,0.0,0.0,0.0,0.0,0.0,0.08,0.1,0.18,0.08,0.18
1830,Thomas Müller,de GER,"MF,FW",Bayern Munich,de Bundesliga,33.0,1989.0,31,20,1654,18.4,5,9,14,5,0,0,0,0,5.7,5.7,8.4,14.1,38.0,82.0,188.0,0.27,0.49,0.76,0.27,0.76,0.31,0.46,0.77,0.31,0.77
2045,Thomas Partey,gh GHA,"MF,DF",Arsenal,eng Premier League,30.0,1993.0,14,9,788,8.8,0,0,0,0,0,0,3,0,0.4,0.4,0.3,0.7,15.0,72.0,10.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08
2515,Thomas Strakosha,al ALB,GK,Brentford,eng Premier League,28.0,1995.0,2,1,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,Thorgan Hazard,be BEL,DF,Dortmund,de Bundesliga,30.0,1993.0,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1443,Théo Le Bris,fr FRA,"DF,MF",Lorient,fr Ligue 1,20.0,2002.0,26,15,1516,16.8,0,2,2,0,0,0,2,0,1.2,1.2,1.6,2.8,56.0,58.0,117.0,0.0,0.12,0.12,0.0,0.12,0.07,0.1,0.17,0.07,0.17
2313,Théo Sainte-Luce,fr FRA,DF,Montpellier,fr Ligue 1,24.0,1998.0,6,3,346,3.8,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,8.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05
728,Tiago Djaló,pt POR,DF,Juventus,it Serie A,23.0,2000.0,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,Tiago Fonseca Morais,pt POR,FW,Lille,fr Ligue 1,19.0,2003.0,3,0,46,0.5,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.7,0.7,0.7
2357,Tiago Santos,pt POR,DF,Lille,fr Ligue 1,21.0,2002.0,29,26,2365,26.3,1,2,3,1,0,0,6,0,1.4,1.4,2.3,3.6,89.0,105.0,137.0,0.04,0.08,0.11,0.04,0.11,0.05,0.09,0.14,0.05,0.14
2605,Tiago Tomás,pt POR,"FW,MF",Wolfsburg,de Bundesliga,21.0,2002.0,26,11,1032,11.5,1,1,2,1,0,0,3,0,2.7,2.7,0.8,3.5,21.0,17.0,112.0,0.09,0.09,0.17,0.09,0.17,0.23,0.07,0.3,0.23,0.3
189,Tiemoué Bakayoko,fr FRA,MF,Lorient,fr Ligue 1,28.0,1994.0,20,15,1314,14.6,2,1,3,2,0,0,5,0,1.7,1.7,0.5,2.2,14.0,54.0,15.0,0.14,0.07,0.21,0.14,0.21,0.12,0.03,0.15,0.12,0.15
1919,Tijjani Noslin,nl NED,"FW,MF",Hellas Verona,it Serie A,24.0,1999.0,17,17,1339,14.9,5,4,9,5,0,0,2,0,3.6,3.6,2.2,5.8,29.0,26.0,94.0,0.34,0.27,0.6,0.34,0.6,0.24,0.14,0.39,0.24,0.39
2211,Tijjani Reijnders,nl NED,MF,Milan,it Serie A,25.0,1998.0,36,33,2820,31.3,3,3,6,3,0,0,8,0,3.2,3.2,3.7,7.0,88.0,204.0,90.0,0.1,0.1,0.19,0.1,0.19,0.1,0.12,0.22,0.1,0.22
377,Tim Breithaupt,de GER,MF,Augsburg,de Bundesliga,21.0,2002.0,16,6,629,7.0,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.2,0.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
773,Tim Drexler,de GER,DF,Hoffenheim,de Bundesliga,18.0,2005.0,8,6,573,6.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1192,Tim Iroegbunam,eng ENG,MF,Aston Villa,eng Premier League,20.0,2003.0,9,1,164,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1344,Tim Kleindienst,de GER,FW,Heidenheim,de Bundesliga,27.0,1995.0,33,33,2869,31.9,12,3,15,10,2,2,6,0,13.9,12.3,3.3,15.6,40.0,73.0,178.0,0.38,0.09,0.47,0.31,0.41,0.44,0.1,0.54,0.39,0.49
1949,Tim Oermann,de GER,DF,Bochum,de Bundesliga,19.0,2003.0,16,8,714,7.9,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.4,6.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05
2204,Tim Ream,us USA,DF,Fulham,eng Premier League,35.0,1987.0,18,17,1503,16.7,1,0,1,1,0,0,4,1,1.0,1.0,0.0,1.0,11.0,65.0,3.0,0.06,0.0,0.06,0.06,0.06,0.06,0.0,0.06,0.06,0.06
2426,Tim Siersleben,de GER,DF,Heidenheim,de Bundesliga,23.0,2000.0,14,10,910,10.1,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.7,12.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07
2450,Tim Skarke,de GER,"FW,DF",Darmstadt 98,de Bundesliga,26.0,1996.0,30,29,2404,26.7,8,0,8,8,0,0,7,0,3.6,3.6,2.1,5.7,61.0,80.0,190.0,0.3,0.0,0.3,0.3,0.3,0.13,0.08,0.21,0.13,0.21
1164,Timo Hübers,de GER,DF,Köln,de Bundesliga,27.0,1996.0,31,31,2778,30.9,0,0,0,0,0,0,6,0,1.8,1.8,0.5,2.3,19.0,104.0,3.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08
2758,Timo Werner,de GER,FW,Tottenham,eng Premier League,27.0,1996.0,13,10,809,9.0,2,3,5,2,0,0,1,0,3.7,3.7,2.7,6.4,79.0,41.0,124.0,0.22,0.33,0.56,0.22,0.56,0.41,0.3,0.72,0.41,0.72
484,Timothy Castagne,be BEL,DF,Fulham,eng Premier League,27.0,1995.0,34,29,2634,29.3,1,3,4,1,0,0,3,0,1.6,1.6,1.9,3.5,48.0,77.0,113.0,0.03,0.1,0.14,0.03,0.14,0.06,0.07,0.12,0.06,0.12
514,Timothy Chandler,us USA,"MF,DF",Eint Frankfurt,de Bundesliga,33.0,1990.0,6,0,18,0.2,0,1,1,0,0,0,0,0,0.1,0.1,0.1,0.2,1.0,5.0,10.0,0.0,5.0,5.0,0.0,5.0,0.4,0.69,1.09,0.4,1.09
2748,Timothy Weah,us USA,"DF,FW",Juventus,it Serie A,23.0,2000.0,30,12,1258,14.0,0,1,1,0,0,0,5,0,1.5,1.5,1.1,2.7,35.0,48.0,84.0,0.0,0.07,0.07,0.0,0.07,0.11,0.08,0.19,0.11,0.19
1281,Tino Kadewere,zw ZIM,"FW,MF",Nantes,fr Ligue 1,27.0,1996.0,14,8,781,8.7,1,0,1,1,0,1,1,0,1.9,1.2,1.8,2.9,15.0,26.0,53.0,0.12,0.0,0.12,0.12,0.12,0.22,0.21,0.43,0.13,0.34
1329,Tobias Kempe,de GER,MF,Darmstadt 98,de Bundesliga,34.0,1989.0,24,15,1350,15.0,3,2,5,0,3,3,1,0,3.6,1.2,2.1,3.3,15.0,44.0,46.0,0.2,0.13,0.33,0.0,0.13,0.24,0.14,0.38,0.08,0.22
312,Tom Bischof,de GER,"MF,FW",Hoffenheim,de Bundesliga,18.0,2005.0,13,1,178,2.0,0,2,2,0,0,0,0,0,0.4,0.4,0.8,1.2,2.0,18.0,18.0,0.0,1.01,1.01,0.0,1.01,0.19,0.4,0.59,0.19,0.59
422,Tom Cairney,sct SCO,MF,Fulham,eng Premier League,32.0,1991.0,34,14,1488,16.5,1,4,5,1,0,0,3,0,1.1,1.1,2.3,3.4,35.0,145.0,72.0,0.06,0.24,0.3,0.06,0.3,0.07,0.14,0.2,0.07,0.2
651,Tom Davies,eng ENG,MF,Sheffield Utd,eng Premier League,25.0,1998.0,9,2,221,2.5,0,0,0,0,0,0,2,0,0.4,0.4,0.1,0.4,3.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.14,0.03,0.17,0.14,0.17
1388,Tom Krauß,de GER,MF,Mainz 05,de Bundesliga,22.0,2001.0,29,13,1346,15.0,1,2,3,1,0,0,5,0,0.8,0.8,0.4,1.2,12.0,68.0,29.0,0.07,0.13,0.2,0.07,0.2,0.05,0.03,0.08,0.05,0.08
1498,Tom Lockyer,wls WAL,DF,Luton Town,eng Premier League,28.0,1994.0,14,14,1169,13.0,1,1,2,1,0,0,4,0,1.1,1.1,0.6,1.7,6.0,37.0,2.0,0.08,0.08,0.15,0.08,0.15,0.08,0.05,0.13,0.08,0.13
1518,Tom Louchet,fr FRA,"MF,DF",Nice,fr Ligue 1,20.0,2003.0,13,3,409,4.5,1,1,2,1,0,0,1,0,1.0,1.0,0.7,1.7,6.0,18.0,40.0,0.22,0.22,0.44,0.22,0.44,0.23,0.16,0.38,0.23,0.38
232,Toma Bašić,hr CRO,MF,Salernitana,it Serie A,26.0,1996.0,15,14,1162,12.9,0,0,0,0,0,0,5,0,0.6,0.6,0.5,1.1,11.0,53.0,16.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.09,0.05,0.09
159,Tommaso Augello,it ITA,DF,Cagliari,it Serie A,28.0,1994.0,32,28,2418,26.9,1,1,2,1,0,0,5,0,0.5,0.5,2.0,2.5,62.0,96.0,99.0,0.04,0.04,0.07,0.04,0.07,0.02,0.07,0.09,0.02,0.09
193,Tommaso Baldanzi,it ITA,"MF,FW",Empoli,it Serie A,20.0,2003.0,14,8,745,8.3,2,0,2,2,0,0,1,0,2.1,2.1,1.0,3.1,20.0,30.0,40.0,0.24,0.0,0.24,0.24,0.24,0.25,0.13,0.38,0.25,0.38
573,Tommaso Corazza,it ITA,DF,Bologna,it Serie A,19.0,2004.0,9,1,195,2.2,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,10.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07
1639,Tommaso Martinelli,it ITA,GK,Fiorentina,it Serie A,17.0,2006.0,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
2138,Tommaso Pobega,it ITA,MF,Milan,it Serie A,24.0,1999.0,11,3,319,3.5,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,6.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.12,0.06,0.12
769,Tommy Doyle,eng ENG,MF,Wolves,eng Premier League,21.0,2001.0,26,11,1222,13.6,0,0,0,0,0,0,2,0,0.4,0.4,0.4,0.9,21.0,81.0,17.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06
1723,Tomás Mendes,es ESP,MF,Alavés,es La Liga,18.0,2004.0,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1374,Tomáš Koubek,cz CZE,GK,Augsburg,de Bundesliga,30.0,1992.0,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2485,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,28.0,1995.0,37,34,2870,31.9,7,2,9,7,0,0,7,0,6.7,6.7,1.7,8.4,7.0,86.0,39.0,0.22,0.06,0.28,0.22,0.28,0.21,0.05,0.26,0.21,0.26
2527,Tomáš Suslov,sk SVK,"MF,FW",Hellas Verona,it Serie A,21.0,2002.0,32,23,2092,23.2,3,5,8,2,1,1,7,0,3.5,2.6,3.6,6.2,46.0,64.0,74.0,0.13,0.22,0.34,0.09,0.3,0.15,0.15,0.31,0.11,0.26
620,Tomáš Čvančara,cz CZE,FW,Gladbach,de Bundesliga,22.0,2000.0,21,7,896,10.0,4,1,5,3,1,2,4,0,5.9,4.3,0.7,5.0,12.0,13.0,47.0,0.4,0.1,0.5,0.3,0.4,0.59,0.07,0.66,0.43,0.51
1391,Toni Kroos,de GER,MF,Real Madrid,es La Liga,33.0,1990.0,33,24,2124,23.6,1,8,9,1,0,0,3,0,1.6,1.6,4.9,6.5,32.0,290.0,29.0,0.04,0.34,0.38,0.04,0.38,0.07,0.21,0.28,0.07,0.28
1436,Toni Lato,es ESP,DF,Mallorca,es La Liga,25.0,1997.0,28,16,1544,17.2,0,1,1,0,0,0,3,0,0.2,0.2,1.3,1.6,30.0,39.0,110.0,0.0,0.06,0.06,0.0,0.06,0.01,0.08,0.09,0.01,0.09
2707,Toni Villa,es ESP,FW,Girona,es La Liga,28.0,1995.0,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17
1220,Tony Jantschke,de GER,"DF,MF",Gladbach,de Bundesliga,33.0,1990.0,4,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Tosin Adarabioyo,eng ENG,DF,Fulham,eng Premier League,25.0,1997.0,20,18,1617,18.0,2,0,2,2,0,0,2,0,0.7,0.7,0.1,0.8,10.0,62.0,5.0,0.11,0.0,0.11,0.11,0.11,0.04,0.01,0.05,0.04,0.05
46,Tosin Aiyegun,bj BEN,"MF,FW",Lorient,fr Ligue 1,25.0,1998.0,19,10,902,10.0,2,0,2,2,0,0,0,1,1.8,1.8,0.3,2.1,17.0,16.0,52.0,0.2,0.0,0.2,0.2,0.2,0.18,0.03,0.21,0.18,0.21
995,Toti Gomes,pt POR,DF,Wolves,eng Premier League,24.0,1999.0,35,31,2772,30.8,1,3,4,1,0,0,7,0,1.6,1.6,1.2,2.8,22.0,79.0,11.0,0.03,0.1,0.13,0.03,0.13,0.05,0.04,0.09,0.05,0.09
71,Trent Alexander-Arnold,eng ENG,DF,Liverpool,eng Premier League,24.0,1998.0,28,25,2155,23.9,3,4,7,3,0,0,6,0,2.6,2.3,7.2,9.5,45.0,205.0,97.0,0.13,0.17,0.29,0.13,0.29,0.11,0.3,0.41,0.1,0.4
511,Trevoh Chalobah,eng ENG,DF,Chelsea,eng Premier League,24.0,1999.0,13,10,952,10.6,1,0,1,1,0,0,1,0,0.2,0.2,0.1,0.3,5.0,31.0,9.0,0.09,0.0,0.09,0.09,0.09,0.02,0.01,0.02,0.02,0.02
2047,Triantafyllos Pasaridīs,gr GRE,DF,Salernitana,it Serie A,27.0,1996.0,8,5,452,5.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
2509,Trivante Stewart,jm JAM,"FW,MF",Salernitana,it Serie A,23.0,2000.0,4,0,100,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.12,0.06,0.12
623,Trévis Dago,ci CIV,"FW,MF",Lille,fr Ligue 1,18.0,2005.0,4,0,23,0.3,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.5,1.0,0.0,1.0,0.0,3.91,3.91,0.0,3.91,0.16,1.63,1.78,0.16,1.78
2648,Tuta,br BRA,DF,Eint Frankfurt,de Bundesliga,24.0,1999.0,30,30,2600,28.9,1,2,3,1,0,0,3,2,1.4,1.4,2.1,3.5,22.0,138.0,46.0,0.03,0.07,0.1,0.03,0.1,0.05,0.07,0.12,0.05,0.12
20,Tyler Adams,us USA,MF,Bournemouth,eng Premier League,24.0,1999.0,3,1,121,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06
1980,Tyler Onyango,eng ENG,MF,Everton,eng Premier League,20.0,2003.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775,Tyrick Mitchell,eng ENG,"DF,MF",Crystal Palace,eng Premier League,23.0,1999.0,37,37,3204,35.6,2,3,5,2,0,0,6,0,1.6,1.6,2.8,4.4,32.0,94.0,159.0,0.06,0.08,0.14,0.06,0.14,0.04,0.08,0.12,0.04,0.12
1764,Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,30.0,1993.0,1,1,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09
793,Tyronne Ebuehi,ng NGA,DF,Empoli,it Serie A,27.0,1995.0,15,11,1099,12.2,0,1,1,0,0,0,0,0,0.3,0.3,0.9,1.2,34.0,37.0,35.0,0.0,0.08,0.08,0.0,0.08,0.02,0.07,0.1,0.02,0.1
2367,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,31.0,1991.0,32,32,2765,30.7,9,6,15,2,7,7,8,1,9.1,3.6,6.9,10.5,39.0,224.0,108.0,0.29,0.2,0.49,0.07,0.26,0.29,0.22,0.52,0.12,0.34
951,Ulisses Garcia,ch SUI,DF,Marseille,fr Ligue 1,27.0,1996.0,13,10,906,10.1,0,0,0,0,0,0,0,0,0.5,0.5,0.9,1.4,21.0,52.0,66.0,0.0,0.0,0.0,0.0,0.0,0.05,0.09,0.14,0.05,0.14
2308,Umar Sadiq,ng NGA,FW,Real Sociedad,es La Liga,26.0,1997.0,26,12,1077,12.0,3,1,4,3,0,0,4,0,3.6,3.6,1.1,4.7,18.0,13.0,74.0,0.25,0.08,0.33,0.25,0.33,0.3,0.09,0.39,0.3,0.39
2600,Umut Tohumcu,de GER,MF,Hoffenheim,de Bundesliga,18.0,2004.0,20,12,1011,11.2,0,2,2,0,0,0,5,0,0.5,0.5,1.1,1.6,18.0,46.0,27.0,0.0,0.18,0.18,0.0,0.18,0.04,0.1,0.14,0.04,0.14
952,Unai García,es ESP,DF,Osasuna,es La Liga,31.0,1992.0,9,6,560,6.2,1,0,1,1,0,0,6,1,0.1,0.1,0.0,0.1,2.0,12.0,1.0,0.16,0.0,0.16,0.16,0.16,0.02,0.0,0.02,0.02,0.02
1001,Unai Gómez,es ESP,MF,Athletic Club,es La Liga,20.0,2003.0,25,9,875,9.7,2,0,2,2,0,0,1,0,1.5,1.5,0.7,2.1,20.0,28.0,48.0,0.21,0.0,0.21,0.21,0.21,0.15,0.07,0.22,0.15,0.22
1514,Unai López,es ESP,MF,Rayo Vallecano,es La Liga,27.0,1995.0,35,28,2108,23.4,1,2,3,1,0,0,8,0,1.1,1.1,2.5,3.7,32.0,116.0,59.0,0.04,0.09,0.13,0.04,0.13,0.05,0.11,0.16,0.05,0.16
1628,Unai Marrero,es ESP,GK,Real Sociedad,es La Liga,21.0,2001.0,2,1,142,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927,Unai Núñez,es ESP,DF,Celta Vigo,es La Liga,26.0,1997.0,34,31,2801,31.1,1,0,1,1,0,0,4,0,1.4,1.4,0.8,2.2,10.0,106.0,2.0,0.03,0.0,0.03,0.03,0.03,0.05,0.02,0.07,0.05,0.07
2278,Unai Ropero,es ESP,MF,Alavés,es La Liga,21.0,2001.0,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2440,Unai Simón,es ESP,GK,Athletic Club,es La Liga,26.0,1997.0,36,36,3182,35.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,Urko González,es ESP,MF,Real Sociedad,es La Liga,22.0,2001.0,5,2,156,1.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
2168,Uroš Račić,rs SRB,MF,Sassuolo,it Serie A,25.0,1998.0,22,8,820,9.1,1,1,2,1,0,0,1,0,0.8,0.8,0.3,1.1,5.0,37.0,11.0,0.11,0.11,0.22,0.11,0.22,0.09,0.03,0.13,0.09,0.13
154,Valentin Atangana Edoa,fr FRA,MF,Reims,fr Ligue 1,17.0,2005.0,15,7,555,6.2,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,10.0,21.0,17.0,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.1,0.08,0.1
457,Valentin Carboni,ar ARG,"MF,FW",Monza,it Serie A,18.0,2005.0,31,10,1169,13.0,2,3,5,2,0,0,2,0,2.3,2.3,1.7,4.0,52.0,57.0,75.0,0.15,0.23,0.38,0.15,0.38,0.18,0.13,0.31,0.18,0.31
967,Valentin Gendrey,fr FRA,DF,Lecce,it Serie A,23.0,2000.0,37,35,3044,33.8,2,3,5,2,0,0,5,0,1.6,1.6,1.6,3.2,76.0,116.0,86.0,0.06,0.09,0.15,0.06,0.15,0.05,0.05,0.1,0.05,0.1
2275,Valentin Rongier,fr FRA,MF,Marseille,fr Ligue 1,28.0,1994.0,10,10,851,9.5,0,0,0,0,0,0,2,0,0.6,0.6,0.8,1.4,19.0,73.0,10.0,0.0,0.0,0.0,0.0,0.0,0.06,0.09,0.15,0.06,0.15
2281,Valentin Rosier,fr FRA,"DF,MF",Nice,fr Ligue 1,26.0,1996.0,3,0,53,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.07,0.23,0.31,0.07,0.31
